"grid","easting","northing","era5_raw","era5_smooth","residual_pct"
"TF29",525000,395000,1085701.33333333,1082241.17340203,0.319721704952619
"TF30",535000,305000,1078944.62222222,1081937.08998567,-0.276584266418519
"TF31",535000,315000,1078944.62222222,1079332.41567027,-0.0359290096743827
"TF32",535000,325000,1078944.62222222,1077877.00139288,0.0990484840068774
"TF33",535000,335000,1068603.18222222,1077553.39119857,-0.830604687382355
"TF34",535000,345000,1068603.18222222,1078182.70486299,-0.888487878497534
"TF35",535000,355000,1068603.18222222,1079502.46033906,-1.00965755218496
"TF36",535000,365000,1090748.37333333,1081361.90178531,0.868023141237721
"TF37",535000,375000,1090748.37333333,1083654.85742354,0.654591806717353
"TF38",535000,385000,1090748.37333333,1086378.82047045,0.402212633433753
"TF39",535000,395000,1085701.33333333,1089587.78580664,-0.356690165210128
"TF40",545000,305000,1093020.53333333,1088084.95338404,0.453602444730582
"TF41",545000,315000,1097821.84888889,1087071.79958503,0.988899657590802
"TF42",545000,325000,1097821.84888889,1086890.10926039,1.00578149854903
"TF43",545000,335000,1089446.57777778,1087408.81243213,0.187396434748952
"TF44",545000,345000,1089446.57777778,1088433.18734193,0.0931054333540887
"TF45",545000,355000,1089446.57777778,1089796.84650318,-0.0321407358196057
"TF46",545000,365000,1103269.31555556,1091423.92750399,1.08531504148496
"TF47",545000,375000,1103269.31555556,1093399.9994799,0.902626310623211
"TF48",545000,385000,1103269.31555556,1095816.38639656,0.680125726492213
"TF49",545000,395000,1103312.49777778,1098735.37453498,0.416581039336678
"TF50",555000,305000,1093020.53333333,1096060.13048977,-0.277320292188718
"TF51",555000,315000,1097821.84888889,1096847.90090215,0.088795172597813
"TF52",555000,325000,1097821.84888889,1098092.31118844,-0.0246301970061265
"TF55",555000,355000,1089446.57777778,1102343.37714419,-1.16994392435362
"TF56",555000,365000,1103269.31555556,1103738.20795308,-0.0424822112840144
"TF57",555000,375000,1103269.31555556,1105354.49751254,-0.188643730285037
"TF58",555000,385000,1103269.31555556,1107368.67231605,-0.370188977074687
"TF59",555000,395000,1103312.49777778,1109838.27595771,-0.587993613240732
"TF60",565000,305000,1107438.36444444,1106234.13901374,0.108858096874008
"TF61",565000,315000,1121239.25333333,1108843.15604316,1.11793063091122
"TF62",565000,325000,1121239.25333333,1111483.36727098,0.877735677350395
"TF63",565000,335000,1114366.70222222,1113791.33241222,0.0516586718948841
"TF64",565000,345000,1114366.70222222,1115581.04672834,-0.108853095853583
"TF70",575000,305000,1107438.36444444,1118671.63635577,-1.00416168125289
"TF71",575000,315000,1121239.25333333,1122840.14341756,-0.142575066772884
"TF72",575000,325000,1121239.25333333,1126698.65068507,-0.484548139683628
"TF73",575000,335000,1114366.70222222,1129717.42228578,-1.35881059818437
"TF74",575000,345000,1114366.70222222,1131712.67529358,-1.53271881194184
"TF80",585000,305000,1120126.57777778,1132905.39251816,-1.12796839213335
"TF81",585000,315000,1148244.21333333,1138249.76229543,0.878054304861254
"TF82",585000,325000,1148244.21333333,1143036.26935523,0.455623685592773
"TF83",585000,335000,1149081.28,1146594.58402175,0.216876654826322
"TF84",585000,345000,1149081.28,1148612.21351149,0.0408376720176391
"TF90",595000,305000,1148541.92,1148005.46675397,0.0467291543089535
"TF91",595000,315000,1173562.20444444,1154125.59042279,1.68409869627236
"TF92",595000,325000,1173562.20444444,1159528.35697944,1.2103065337323
"TF93",595000,335000,1176999.80444444,1163356.64338862,1.17274106211177
"TF94",595000,345000,1176999.80444444,1165305.89346354,1.00350569292589
"TG00",605000,305000,1148541.92,1162831.53909928,-1.22886408037611
"TG01",605000,315000,1173562.20444444,1169315.08827297,0.363214005709259
"TG02",605000,325000,1173562.20444444,1174943.17145769,-0.117534792046774
"TG03",605000,335000,1173562.20444444,1178849.51576563,-0.448514526279608
"TG04",605000,345000,1176999.80444444,1180715.04310356,-0.314660059665799
"TG10",615000,305000,1179471.60888889,1176419.18890073,0.259467034961699
"TG11",615000,315000,1198632.05333333,1182810.67391734,1.33760877923082
"TG12",615000,325000,1198632.05333333,1188383.89892685,0.862360590356331
"TG13",615000,335000,1198632.05333333,1192273.91971315,0.533277925068644
"TG14",615000,345000,1196726.13333333,1194155.388962,0.215277207229176
"TG20",625000,305000,1179471.60888889,1188432.45726986,-0.754005692638056
"TG21",625000,315000,1198632.05333333,1194315.97722271,0.361384775297208
"TG22",625000,325000,1198632.05333333,1199613.39493705,-0.0818048221081903
"TG23",625000,335000,1198632.05333333,1203439.09166718,-0.399441763786016
"TG24",625000,345000,1196726.13333333,1205461.6824699,-0.724664189961571
"TG30",635000,305000,1199989.19111111,1198923.07969387,0.088922420069811
"TG31",635000,315000,1211550.84444444,1204164.79260451,0.613375501866527
"TG32",635000,325000,1211550.84444444,1209016.75114381,0.209599519463995
"TG33",635000,335000,1211550.84444444,1212729.77202464,-0.0972127185620039
"TG40",645000,305000,1199989.19111111,1208392.17549014,-0.695385533725143
"TG41",645000,315000,1211550.84444444,1212915.01393303,-0.112470327509858
"TG42",645000,325000,1217365.17333333,1217289.91727842,0.0061822622408122
"TG43",645000,335000,1217365.17333333,1220858.38422482,-0.286127444151343
"TG50",655000,305000,1212856.28444444,1217442.79969872,-0.376733531580347
"TG51",655000,315000,1217365.17333333,1221260.67867382,-0.318974106717384
"TG52",655000,325000,1217365.17333333,1225144.47660492,-0.634970276578329
"TL00",505000,205000,1114371.37777778,1112012.12939546,0.212160310121982
"TL01",505000,215000,1114371.37777778,1108975.89763986,0.486528169764403
"TL02",505000,225000,1102073.01333333,1107253.69240768,-0.467885463816439
"TL03",505000,235000,1102073.01333333,1105749.54643236,-0.332492390423578
"TL04",505000,245000,1102073.01333333,1103530.58450312,-0.132082534934706
"TL05",505000,255000,1088654.57777778,1100193.55284899,-1.04881318758205
"TL06",505000,265000,1088654.57777778,1095388.52928438,-0.614754612320579
"TL07",505000,275000,1088654.57777778,1089158.01860256,-0.0462229370007999
"TL08",505000,285000,1075496.60444444,1082068.98420096,-0.607390088106982
"TL09",505000,295000,1075496.60444444,1074913.8097506,0.0542178069125104
"TL10",515000,205000,1118646.36444444,1114381.43808312,0.38271692398798
"TL11",515000,215000,1118646.36444444,1111149.32730186,0.674710136466273
"TL12",515000,225000,1107163.59111111,1109260.33190077,-0.189021524466203
"TL13",515000,235000,1107163.59111111,1107672.63359581,-0.0459560405542577
"TL14",515000,245000,1107163.59111111,1105459.48067872,0.154154038404255
"TL15",515000,255000,1093672.26666667,1102208.58494777,-0.774473942380877
"TL16",515000,265000,1093672.26666667,1097666.28619426,-0.363864644275826
"TL17",515000,275000,1093672.26666667,1091814.39835054,0.170163382982367
"TL18",515000,285000,1082915.44888889,1085253.07780182,-0.215399427170535
"TL19",515000,295000,1082915.44888889,1078613.92254083,0.398801300276572
"TL20",525000,205000,1118646.36444444,1118998.71873173,-0.0314883548468177
"TL21",525000,215000,1118646.36444444,1114820.97543255,0.343139310812231
"TL22",525000,225000,1107163.59111111,1112029.66362068,-0.437584775726425
"TL23",525000,235000,1107163.59111111,1109722.53316016,-0.230592961085307
"TL24",525000,245000,1107163.59111111,1107054.87972039,0.00981987367633603
"TL25",525000,255000,1093672.26666667,1103534.94897322,-0.89373538334477
"TL26",525000,265000,1093672.26666667,1098980.73117031,-0.483035266504973
"TL27",525000,275000,1093672.26666667,1093617.7891441,0.00498140420825414
"TL28",525000,285000,1082915.44888889,1087757.0272569,-0.445097411157817
"TL29",525000,295000,1082915.44888889,1082031.20871682,0.081720394471349
"TL30",535000,205000,1124784.32,1126303.02498944,-0.134839821587945
"TL31",535000,215000,1124784.32,1120522.63334858,0.380330260593168
"TL32",535000,225000,1114127.85777778,1116073.35156957,-0.17431594339722
"TL33",535000,235000,1114127.85777778,1112286.80975819,0.165519181153663
"TL34",535000,245000,1114127.85777778,1108527.66031319,0.505192397545196
"TL35",535000,255000,1100995.55555556,1104390.44265112,-0.307399173739015
"TL36",535000,265000,1100995.55555556,1099792.0004702,0.109434791745814
"TL37",535000,275000,1100995.55555556,1094924.53271874,0.554469523277772
"TL38",535000,285000,1088251.18222222,1090062.37599961,-0.166155058395506
"TL39",535000,295000,1088251.18222222,1085603.25635182,0.243912852592588
"TL40",545000,205000,1124784.32,1136509.10224425,-1.03164877616034
"TL41",545000,215000,1124784.32,1128633.89717901,-0.341082895758158
"TL42",545000,225000,1114127.85777778,1121898.36487019,-0.692621304721845
"TL43",545000,235000,1114127.85777778,1115982.35990518,-0.166176652430035
"TL44",545000,245000,1114127.85777778,1110571.74483172,0.320205602439177
"TL45",545000,255000,1100995.55555556,1105470.52288534,-0.404802049186003
"TL46",545000,265000,1100995.55555556,1100698.50045815,0.0269878715450411
"TL47",545000,275000,1106188.44444444,1096439.12586449,0.889180105851447
"TL48",545000,285000,1093020.53333333,1092827.78129274,0.0176379154969667
"TL49",545000,295000,1093020.53333333,1090003.58019231,0.276783782718547
"TL50",555000,205000,1154129.65333333,1149461.47265676,0.406118933746011
"TL51",555000,215000,1154129.65333333,1139168.14857797,1.31337105712113
"TL52",555000,225000,1131058.38222222,1129852.73386354,0.106708451689604
"TL53",555000,235000,1131058.38222222,1121477.36457985,0.854321089749644
"TL54",555000,245000,1131058.38222222,1114116.7244631,1.52063579938531
"TL55",555000,255000,1106188.44444444,1107828.53069724,-0.148045135808664
"TL56",555000,265000,1106188.44444444,1102797.83685736,0.307455045137516
"TL57",555000,275000,1106188.44444444,1099182.16796616,0.637408127830523
"TL58",555000,285000,1093020.53333333,1096972.26630181,-0.360240006960577
"TL59",555000,295000,1093020.53333333,1095990.09426571,-0.270947789392323
"TL60",565000,205000,1174202.06222222,1164379.21259763,0.843612589293569
"TL61",565000,215000,1174202.06222222,1151760.81649336,1.94842934466046
"TL62",565000,225000,1140177.24444444,1139927.24956976,0.0219307745106062
"TL63",565000,235000,1140177.24444444,1129193.03710251,0.972748412452225
"TL64",565000,245000,1140177.24444444,1119922.87114768,1.80855073314222
"TL65",565000,255000,1112753.88444444,1112431.22932681,0.0290045001551545
"TL66",565000,265000,1112753.88444444,1107131.80176605,0.507806086811403
"TL67",565000,275000,1112753.88444444,1104152.68529072,0.778986390949848
"TL68",565000,285000,1107438.36444444,1103315.15530975,0.373710912503583
"TL69",565000,295000,1107438.36444444,1104191.60802164,0.294039222832384
"TL70",575000,205000,1174202.06222222,1180149.48544124,-0.503955074538091
"TL71",575000,215000,1174202.06222222,1165681.01908706,0.730992698314528
"TL72",575000,225000,1140177.24444444,1151817.26908148,-1.01057910395106
"TL73",575000,235000,1140177.24444444,1139123.79801593,0.0924786603832959
"TL74",575000,245000,1140177.24444444,1128225.48464676,1.05934141360314
"TL75",575000,255000,1112753.88444444,1119811.50585103,-0.630250838619898
"TL76",575000,265000,1112753.88444444,1114362.13149817,-0.144319966397425
"TL77",575000,275000,1112753.88444444,1111991.41570144,0.0685678623270221
"TL78",575000,285000,1107438.36444444,1112392.58313413,-0.445366030374993
"TL79",575000,295000,1107438.36444444,1114905.53786251,-0.669758393377863
"TL80",585000,205000,1193949.08444444,1195431.02680229,-0.123967198827503
"TL81",585000,215000,1193949.08444444,1179877.89188369,1.1925973575356
"TL82",585000,225000,1155877.06666667,1164705.47495351,-0.757994916027722
"TL83",585000,235000,1155877.06666667,1150751.26631118,0.445430781225273
"TL84",585000,245000,1155877.06666667,1138888.95365521,1.49163910642354
"TL85",585000,255000,1125025.01333333,1129961.79617726,-0.436898208472903
"TL86",585000,265000,1125025.01333333,1124526.20181509,0.0443574829507645
"TL87",585000,275000,1125025.01333333,1122690.4330966,0.207945143906719
"TL88",585000,285000,1120126.57777778,1124067.46529668,-0.350591725191933
"TL89",585000,295000,1120126.57777778,1127836.46414697,-0.6835996719635
"TL90",595000,205000,1193949.08444444,1208824.48916913,-1.23056778365779
"TL91",595000,215000,1193949.08444444,1193153.78166281,0.0666555136356118
"TL92",595000,225000,1155877.06666667,1177654.13569019,-1.84919055294261
"TL93",595000,235000,1155877.06666667,1163349.55284155,-0.642325099676786
"TL94",595000,245000,1155877.06666667,1151240.36046282,0.40275743998268
"TL95",595000,255000,1125025.01333333,1142265.73151785,-1.50934390385716
"TL96",595000,265000,1125025.01333333,1137002.43881693,-1.05342126583794
"TL97",595000,275000,1125025.01333333,1135575.24014548,-0.929064533918212
"TL98",595000,285000,1120126.57777778,1137570.29483733,-1.53341882595914
"TL99",595000,295000,1120126.57777778,1142100.9584813,-1.92403136871004
"TM00",605000,205000,1214061.77777778,1219417.7637861,-0.439224863486322
"TM01",605000,215000,1214061.77777778,1204583.08176734,0.786886031682657
"TM02",605000,225000,1167564.32,1189738.76667949,-1.86380803084817
"TM03",605000,235000,1167564.32,1175929.97773217,-0.711407812589722
"TM04",605000,245000,1167564.32,1164263.50009874,0.283511413093174
"TM05",605000,255000,1144430.13333333,1155681.88266751,-0.973602641257143
"TM06",605000,265000,1144430.13333333,1150725.31767095,-0.54706229548816
"TM07",605000,275000,1144430.13333333,1149567.93088446,-0.446932922630374
"TM08",605000,285000,1148541.92,1151810.01919656,-0.283735958369597
"TM09",605000,295000,1148541.92,1156602.40898676,-0.696910963017918
"TM11",615000,215000,1214061.77777778,1213869.39875228,0.0158484121683173
"TM12",615000,225000,1167564.32,1200385.39114015,-2.73421114438701
"TM13",615000,235000,1192663.02222222,1187729.48358995,0.415375613760211
"TM14",615000,245000,1192663.02222222,1177006.74072314,1.33017772603918
"TM15",615000,255000,1174932.16,1169106.00850832,0.498342447073381
"TM16",615000,265000,1174932.16,1164581.84888126,0.888757722669518
"TM17",615000,275000,1174932.16,1163581.68691714,0.975477116087241
"TM18",615000,285000,1179471.60888889,1165757.29445704,1.17642964766877
"TM19",615000,295000,1179471.60888889,1170368.35408339,0.777811086034805
"TM21",625000,215000,1225708.33777778,1221423.15153276,0.350835518357091
"TM22",625000,225000,1192663.02222222,1209605.18851309,-1.40063604651833
"TM23",625000,235000,1192663.02222222,1198446.11438172,-0.482549201845745
"TM24",625000,245000,1192663.02222222,1188935.86819288,0.313486549531284
"TM25",625000,255000,1174932.16,1181886.99029679,-0.588451379352919
"TM26",625000,265000,1174932.16,1177812.23708003,-0.24452769205165
"TM27",625000,275000,1174932.16,1176854.76998912,-0.163368500357577
"TM28",625000,285000,1179471.60888889,1178768.62923224,0.0596367802145065
"TM29",625000,295000,1179471.60888889,1182919.99590038,-0.291514812788665
"TM33",635000,235000,1217441.12,1208189.60133502,0.765734008532472
"TM34",635000,245000,1217441.12,1199942.87799715,1.45825624900186
"TM35",635000,255000,1197833.33333333,1193781.27586434,0.339430476161438
"TM36",635000,265000,1197833.33333333,1190113.53426158,0.648660724334928
"TM37",635000,275000,1197833.33333333,1189120.89043582,0.732679323657002
"TM38",635000,285000,1199989.19111111,1190644.73879079,0.784822879225061
"TM39",635000,295000,1199989.19111111,1194151.78340231,0.488832976672941
"TM44",645000,245000,1217441.12,1210201.04412253,0.598253977108478
"TM45",645000,255000,1197833.33333333,1204869.3750554,-0.583967180819251
"TM46",645000,265000,1197833.33333333,1201581.31463031,-0.31192073739378
"TM47",645000,275000,1197833.33333333,1200509.58806139,-0.222926560076355
"TM48",645000,285000,1199989.19111111,1201622.6956348,-0.135941550506566
"TM49",645000,295000,1199989.19111111,1204428.16821628,-0.36855474010923
"TM57",655000,275000,1218158.4,1211298.82851305,0.566298862467694
"TM58",655000,285000,1212856.28444444,1212055.11723292,0.0660998992650578
"TM59",655000,295000,1212856.28444444,1214248.02891868,-0.114617807984263
"TQ00",505000,105000,1226179.30666667,1224634.81686203,0.126118397367675
"TQ01",505000,115000,1209361.40444444,1215508.45765948,-0.505718670758616
"TQ02",505000,125000,1209361.40444444,1205023.79625312,0.359960376285401
"TQ03",505000,135000,1209361.40444444,1192811.89142672,1.38743695771924
"TQ04",505000,145000,1166237.15555556,1178987.16104036,-1.08143717812434
"TQ05",505000,155000,1166237.15555556,1164220.67409885,0.173204402015202
"TQ06",505000,165000,1166237.15555556,1149617.70050691,1.44565058813225
"TQ07",505000,175000,1130766.72,1136374.73075323,-0.493500128211594
"TQ08",505000,185000,1130766.72,1125428.76750931,0.474303895972612
"TQ09",505000,195000,1114371.37777778,1117285.13585405,-0.260789120231641
